57561	2010-09-10T01:03:46Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-10T00:04:04Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-10T00:04:01Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-10T00:03:59Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T23:04:14Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T23:04:05Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T23:03:39Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T22:04:35Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T22:04:32Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T22:04:28Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T21:04:56Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T21:04:21Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T21:04:07Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T20:04:42Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T20:04:32Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T19:04:42Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T18:05:32Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T18:05:28Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T18:05:26Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T18:05:15Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T18:05:11Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T17:05:52Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T17:05:45Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T17:05:32Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T17:05:32Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T16:04:42Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T16:04:41Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T16:04:39Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T15:04:51Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T15:04:41Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T14:05:34Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T02:04:17Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T02:04:16Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T02:04:10Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T02:04:06Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T02:04:05Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T01:03:52Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T01:03:51Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T01:03:47Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T01:03:40Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-09T01:03:38Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T23:03:45Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T23:03:42Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T23:03:37Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T23:03:35Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T22:04:59Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T22:04:56Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T22:04:52Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T22:04:52Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T21:04:13Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T21:04:11Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T21:04:10Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T21:04:07Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T20:05:12Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T20:05:10Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T20:04:52Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T19:04:47Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T19:04:34Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T18:04:39Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T16:05:06Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T16:05:00Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T16:04:59Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T16:04:58Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T16:04:51Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T16:04:50Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T16:04:50Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T16:04:50Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T16:04:49Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T16:04:48Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T15:04:20Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T15:04:19Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T15:04:18Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T15:04:17Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T15:04:17Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T15:04:15Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T15:04:15Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T15:04:13Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T15:04:12Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T15:04:11Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T14:04:47Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T14:04:46Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T14:04:45Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T14:04:35Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T14:04:34Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T14:04:33Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T14:04:27Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T14:04:26Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T14:04:24Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T14:04:20Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T13:29:56Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T13:29:29Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T13:25:42Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T13:25:39Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T13:25:34Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T13:25:26Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T13:25:25Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T13:25:06Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T12:18:12Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T12:18:04Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T12:14:20Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T12:14:19Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T12:14:14Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T12:14:12Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T12:14:12Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T12:14:07Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T12:13:56Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T11:13:42Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T11:13:31Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T11:13:24Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T11:13:18Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T11:13:14Z	0.0	0.0	00000000000000000000000000000000
57561	2010-09-08T11:13:07Z	0.0	0.0	00000000000000000000000000000000
