time,lat,long,depth,mag_mb,mag_ms,quality,sd,gap,num_stations,comments
830594441799,2.368,-79.341,10.0,4.8,5.9,,1.3,,138,"SOUTH OF PANAMA. Mw 6.2 (GS), 6.1 (HRV). Moment Tensor (GS): Dep 21; Principal axes (scale 10**18 Nm): (T) Val=1.94, Plg=64, Azm=191; (N) Val=-0.02, Plg=20, Azm=53; (P) Val=-1.93, Plg=16, Azm=317; Best double couple: Mo=1.9*10**18 Nm; NP1: Strike=20, Dip=34, Slip=52; NP2: Strike=244, Dip=64, Slip=112. Centroid, Moment Tensor (HRV): Centroid origin time 08:40:49.2; Lat 2.47 N; Lon 79.42 W; Dep 15.0 Bdy; Half- duration 2.4 sec; Principal axes (scale 10**18 Nm): (T) Val=1.52, Plg=59, Azm=106; (N) Val=0.08, Plg=5, Azm=204; (P) Val=-1.60, Plg=31, Azm=298; Best double couple: Mo=1.6*10**18 Nm; NP1: Strike=44, Dip=15, Slip=110; NP2: Strike=203, Dip=76, Slip=85."
1031602839700,-3.65,144.36,10.0,4.5,,,0.3,182,6,"NEAR NORTH COAST OF NEW GUINEA, P.N.G."
1338596539800,-17.275,-69.502,153.0,4.0,,B,1.1,123,11,"LA PAZ, BOLIVIA"
781857491500,51.463,-173.97,33.0,4.9,,,0.9,,78,"ANDREANOF ISLANDS, ALEUTIAN IS."
792664874199,-1.332,127.512,22.0,5.8,,,1.2,,169,"HALMAHERA, INDONESIA. Mw 5.9 (HRV)."
841383171500,-8.899,124.158,33.0,4.3,,,1.2,,16,"TIMOR REGION, INDONESIA"
1175372657600,44.273,149.156,10.0,4.5,,A,1.0,144,51,KURIL ISLANDS
1227159805600,-41.381,-85.586,10.0,4.3,,B,0.9,140,9,WEST CHILE RISE
896387566500,26.576,62.23,47.0,4.7,,,1.3,,77,SOUTHWESTERN PAKISTAN
810247280300,44.19,139.49,124.0,4.1,,,1.1,,14,EASTERN SEA OF JAPAN
1128415751699,-5.544,146.574,92.0,4.8,,B,0.8,109,16,"EASTERN NEW GUINEA REG, PAPUA NEW GUINEA"
877371702399,-21.77,-176.739,100.0,4.5,,,1.1,,22,FIJI ISLANDS REGION
1215799899200,11.6,140.661,64.0,4.4,,B,1.1,73,18,"STATE OF YAP, FED. STATES OF MICRONESIA"
1095265154400,-21.54,170.114,52.0,4.7,,B,1.0,85,33,SOUTHEAST OF THE LOYALTY ISLANDS
830911908100,47.16,152.75,33.0,3.8,,,0.8,,8,KURIL ISLANDS
876547664000,-0.35,135.84,33.0,4.0,,,1.3,,7,"IRIAN JAYA REGION, INDONESIA"
1190069550600,-2.847,102.478,35.0,4.3,,B,0.9,120,18,"SOUTHERN SUMATRA, INDONESIA"
1231015655000,-0.315,132.78,35.0,4.9,,A,0.7,66,55,"NEAR THE NORTH COAST OF PAPUA, INDONESIA"
911797134600,12.966,120.251,33.0,5.0,4.5,,1.0,,84,"MINDORO, PHILIPPINE ISLANDS. Mw 5.3 (HRV). Centroid, Moment Tensor (HRV): Centroid origin time 04:58:57.3; Lat 13.27 N; Lon 119.93 E; Dep 17.6; Half- duration 1.0 sec; Principal axes (scale 10**17 Nm): (T) Val=1.16, Plg=26, Azm=205; (N) Val=-0.28, Plg=64, Azm=25; (P) Val=-0.88, Plg=0, Azm=115; Best double couple: Mo=1.0*10**17 Nm; NP1: Strike=247, Dip=72, Slip=161; NP2: Strike=343, Dip=72, Slip=19."
930558507399,10.663,122.183,33.0,4.8,4.1,,0.9,,33,"PANAY, PHILIPPINE ISLANDS"
791310764100,44.949,141.983,212.0,4.3,,,1.2,,19,"HOKKAIDO, JAPAN  REGION"
917690833699,48.351,153.111,146.0,4.1,,,0.7,,37,KURIL ISLANDS
